plotID,siteID,eventID,year,plotType,totalSampledAreaTrees,n_tree_stems,n_mapped,frac_stems_unmapped,coverage_ok,agb_mg_ha
TREE_015,TREE,vst_TREE_2019,2019,distributed,400.0,46,46,0.0,True,138.353447392534
TREE_016,TREE,vst_TREE_2017,2017,distributed,400.0,12,11,0.08333333333333337,True,67.21059567750397
TREE_016,TREE,vst_TREE_2019,2019,distributed,400.0,10,10,0.0,True,73.65780363984658
TREE_017,TREE,vst_TREE_2017,2017,distributed,400.0,20,20,0.0,True,63.075671833802424
TREE_017,TREE,vst_TREE_2019,2019,distributed,400.0,22,22,0.0,True,71.91716399428694
TREE_018,TREE,vst_TREE_2017,2017,distributed,400.0,20,20,0.0,True,166.079386143011
TREE_018,TREE,vst_TREE_2019,2019,distributed,400.0,16,16,0.0,True,197.68400725259508
TREE_018,TREE,vst_TREE_2023,2023,distributed,400.0,39,39,0.0,True,214.8042230755578
TREE_019,TREE,vst_TREE_2017,2017,distributed,400.0,60,60,0.0,True,95.62174003103412
TREE_019,TREE,vst_TREE_2019,2019,distributed,400.0,51,51,0.0,True,106.25224388033779
TREE_023,TREE,vst_TREE_2017,2017,distributed,400.0,35,35,0.0,True,84.89273642859669
TREE_023,TREE,vst_TREE_2019,2019,distributed,400.0,41,41,0.0,True,93.48235622210517
TREE_025,TREE,vst_TREE_2015,2015,tower,800.0,49,49,0.0,True,135.42393054674312
TREE_025,TREE,vst_TREE_2016,2016,tower,800.0,47,47,0.0,True,131.38409431863377
TREE_025,TREE,vst_TREE_2017,2017,tower,800.0,50,50,0.0,True,137.18578007310094
TREE_025,TREE,vst_TREE_2018,2018,tower,800.0,54,54,0.0,True,147.43895536935344
TREE_039,TREE,vst_TREE_2015,2015,tower,800.0,58,58,0.0,True,121.3250242861108
TREE_039,TREE,vst_TREE_2016,2016,tower,800.0,53,53,0.0,True,120.57004503909809
TREE_039,TREE,vst_TREE_2017,2017,tower,800.0,54,54,0.0,True,129.5115636951796
TREE_039,TREE,vst_TREE_2018,2018,tower,800.0,58,58,0.0,True,128.75105485638144
TREE_039,TREE,vst_TREE_2019,2019,tower,800.0,58,58,0.0,True,135.44336591576683
TREE_039,TREE,vst_TREE_2020,2020,tower,800.0,61,61,0.0,True,135.69955785108877
TREE_039,TREE,vst_TREE_2021,2021,tower,800.0,63,63,0.0,True,141.26771097351016
TREE_040,TREE,vst_TREE_2015,2015,tower,800.0,49,49,0.0,True,105.32651259356929
TREE_040,TREE,vst_TREE_2016,2016,tower,800.0,37,37,0.0,True,100.49733761071742
TREE_040,TREE,vst_TREE_2017,2017,tower,800.0,35,35,0.0,True,97.97879589900683
TREE_040,TREE,vst_TREE_2018,2018,tower,800.0,31,31,0.0,True,86.0285975185564
TREE_040,TREE,vst_TREE_2019,2019,tower,800.0,33,33,0.0,True,95.13631312861828
TREE_040,TREE,vst_TREE_2020,2020,tower,800.0,27,27,0.0,True,69.84278407949307
TREE_040,TREE,vst_TREE_2021,2021,tower,800.0,27,27,0.0,True,71.33666342674218
TREE_041,TREE,vst_TREE_2015,2015,tower,800.0,30,30,0.0,True,150.14866597256986
TREE_041,TREE,vst_TREE_2016,2016,tower,800.0,30,30,0.0,True,151.12125397399166
TREE_041,TREE,vst_TREE_2017,2017,tower,800.0,30,30,0.0,True,155.4100310697903
TREE_041,TREE,vst_TREE_2018,2018,tower,800.0,31,31,0.0,True,160.9274919003646
TREE_041,TREE,vst_TREE_2019,2019,tower,800.0,30,30,0.0,True,161.05395645353178
TREE_041,TREE,vst_TREE_2020,2020,tower,800.0,30,30,0.0,True,160.07302142827632
TREE_041,TREE,vst_TREE_2021,2021,tower,800.0,29,29,0.0,True,157.13142855479535
TREE_041,TREE,vst_TREE_2022,2022,tower,800.0,29,29,0.0,True,160.1341710308328
TREE_041,TREE,vst_TREE_2023,2023,tower,800.0,29,29,0.0,True,166.61631770823882
TREE_041,TREE,vst_TREE_2024,2024,tower,800.0,24,24,0.0,True,122.6104528667981
TREE_041,TREE,vst_TREE_2025,2025,tower,800.0,25,25,0.0,True,112.00922835030703
TREE_042,TREE,vst_TREE_2015,2015,tower,800.0,41,41,0.0,True,259.8309563722549
TREE_042,TREE,vst_TREE_2016,2016,tower,800.0,41,41,0.0,True,251.35954222783673
TREE_042,TREE,vst_TREE_2017,2017,tower,800.0,40,40,0.0,True,221.58761908624408
TREE_042,TREE,vst_TREE_2018,2018,tower,800.0,42,42,0.0,True,262.09023775749586
TREE_042,TREE,vst_TREE_2019,2019,tower,800.0,39,39,0.0,True,244.47832630958834
TREE_042,TREE,vst_TREE_2020,2020,tower,800.0,42,42,0.0,True,264.4892645469583
TREE_042,TREE,vst_TREE_2021,2021,tower,800.0,41,41,0.0,True,263.7295660818029
TREE_043,TREE,vst_TREE_2015,2015,tower,800.0,40,40,0.0,True,81.23161366716694
TREE_043,TREE,vst_TREE_2016,2016,tower,800.0,45,45,0.0,True,83.6496561888344
TREE_043,TREE,vst_TREE_2017,2017,tower,800.0,40,40,0.0,True,86.22299363965958
TREE_043,TREE,vst_TREE_2018,2018,tower,800.0,52,52,0.0,True,100.38463964507153
TREE_043,TREE,vst_TREE_2019,2019,tower,800.0,43,43,0.0,True,89.8700513433122
TREE_043,TREE,vst_TREE_2020,2020,tower,800.0,47,47,0.0,True,91.38231230892552
TREE_044,TREE,vst_TREE_2015,2015,tower,800.0,36,36,0.0,True,3.4857155278337846
TREE_044,TREE,vst_TREE_2016,2016,tower,800.0,52,52,0.0,True,5.745093683427128
TREE_044,TREE,vst_TREE_2017,2017,tower,800.0,41,41,0.0,True,7.034862469890096
TREE_044,TREE,vst_TREE_2018,2018,tower,800.0,67,67,0.0,True,15.399188392382493
TREE_045,TREE,vst_TREE_2015,2015,tower,800.0,42,42,0.0,True,124.01711616965353
TREE_045,TREE,vst_TREE_2016,2016,tower,800.0,43,43,0.0,True,131.79782039011337
TREE_045,TREE,vst_TREE_2017,2017,tower,800.0,43,43,0.0,True,140.36362736645688
TREE_045,TREE,vst_TREE_2018,2018,tower,800.0,43,43,0.0,True,143.28586888981604
TREE_046,TREE,vst_TREE_2015,2015,tower,800.0,56,56,0.0,True,185.61329231076846
TREE_046,TREE,vst_TREE_2016,2016,tower,800.0,58,58,0.0,True,167.99347546974616
TREE_046,TREE,vst_TREE_2017,2017,tower,800.0,57,57,0.0,True,190.39162493763692
TREE_046,TREE,vst_TREE_2018,2018,tower,800.0,58,58,0.0,True,191.21979321092172
TREE_046,TREE,vst_TREE_2021,2021,tower,800.0,57,57,0.0,True,195.06825144133217
TREE_046,TREE,vst_TREE_2022,2022,tower,800.0,47,47,0.0,True,170.12884203813806
TREE_046,TREE,vst_TREE_2023,2023,tower,800.0,49,49,0.0,True,175.21862593764212
TREE_046,TREE,vst_TREE_2024,2024,tower,800.0,49,49,0.0,True,176.56684283641403
TREE_046,TREE,vst_TREE_2025,2025,tower,800.0,50,50,0.0,True,179.44260503863816
TREE_047,TREE,vst_TREE_2015,2015,tower,800.0,37,37,0.0,True,162.70386112209835
TREE_047,TREE,vst_TREE_2016,2016,tower,800.0,36,36,0.0,True,156.19058742813252
TREE_047,TREE,vst_TREE_2017,2017,tower,800.0,36,36,0.0,True,159.42105076859536
TREE_047,TREE,vst_TREE_2018,2018,tower,800.0,36,36,0.0,True,166.1382170592756
TREE_048,TREE,vst_TREE_2015,2015,tower,800.0,78,78,0.0,True,81.95881079314877
TREE_048,TREE,vst_TREE_2016,2016,tower,800.0,72,72,0.0,True,77.77156950394148
TREE_048,TREE,vst_TREE_2017,2017,tower,800.0,74,74,0.0,True,77.11117837157533
TREE_048,TREE,vst_TREE_2018,2018,tower,800.0,72,72,0.0,True,80.20600998527017
TREE_048,TREE,vst_TREE_2021,2021,tower,800.0,67,67,0.0,True,77.54168221985232
TREE_049,TREE,vst_TREE_2015,2015,tower,800.0,30,30,0.0,True,168.89048045706673
TREE_049,TREE,vst_TREE_2016,2016,tower,800.0,33,33,0.0,True,172.0198036207139
TREE_049,TREE,vst_TREE_2017,2017,tower,800.0,34,34,0.0,True,181.71054888587133
TREE_049,TREE,vst_TREE_2018,2018,tower,800.0,32,32,0.0,True,176.432894042708
TREE_049,TREE,vst_TREE_2021,2021,tower,800.0,31,31,0.0,True,179.83800026558427
TREE_049,TREE,vst_TREE_2022,2022,tower,800.0,24,24,0.0,True,148.91039438130855
TREE_049,TREE,vst_TREE_2023,2023,tower,800.0,24,24,0.0,True,152.12425136520147
TREE_049,TREE,vst_TREE_2024,2024,tower,800.0,24,24,0.0,True,159.5505185026137
TREE_049,TREE,vst_TREE_2025,2025,tower,800.0,25,25,0.0,True,160.00329131559357
TREE_050,TREE,vst_TREE_2015,2015,tower,800.0,34,34,0.0,True,50.09672975962162
TREE_050,TREE,vst_TREE_2016,2016,tower,800.0,38,38,0.0,True,50.89143167068403
TREE_050,TREE,vst_TREE_2017,2017,tower,800.0,37,37,0.0,True,49.78499182366192
TREE_050,TREE,vst_TREE_2018,2018,tower,800.0,37,37,0.0,True,54.78055353493527
TREE_050,TREE,vst_TREE_2021,2021,tower,800.0,31,31,0.0,True,46.78998792211239
TREE_051,TREE,vst_TREE_2015,2015,tower,800.0,120,120,0.0,True,116.8391133602872
TREE_051,TREE,vst_TREE_2016,2016,tower,800.0,113,113,0.0,True,116.77382840250525
TREE_051,TREE,vst_TREE_2017,2017,tower,800.0,129,129,0.0,True,123.43555477840438
TREE_051,TREE,vst_TREE_2018,2018,tower,800.0,116,116,0.0,True,120.24111675992741
TREE_052,TREE,vst_TREE_2015,2015,tower,800.0,75,75,0.0,True,84.70206006627461
TREE_052,TREE,vst_TREE_2016,2016,tower,800.0,73,73,0.0,True,84.5360007302215
TREE_052,TREE,vst_TREE_2017,2017,tower,800.0,75,75,0.0,True,83.06184837368184
TREE_052,TREE,vst_TREE_2018,2018,tower,800.0,78,78,0.0,True,95.81051174084055
TREE_053,TREE,vst_TREE_2015,2015,tower,800.0,44,41,0.06818181818181823,True,190.08553643325155
TREE_053,TREE,vst_TREE_2016,2016,tower,800.0,45,43,0.0444444444444444,True,190.2022330020474
TREE_053,TREE,vst_TREE_2017,2017,tower,800.0,42,42,0.0,True,190.4635761108481
TREE_053,TREE,vst_TREE_2018,2018,tower,800.0,41,41,0.0,True,199.65433482149487
TREE_054,TREE,vst_TREE_2015,2015,tower,800.0,73,72,0.013698630136986356,True,108.45501410979385
TREE_054,TREE,vst_TREE_2016,2016,tower,800.0,71,71,0.0,True,98.50783597610621
TREE_054,TREE,vst_TREE_2017,2017,tower,800.0,71,71,0.0,True,111.7246498512843
TREE_054,TREE,vst_TREE_2018,2018,tower,800.0,80,80,0.0,True,116.06064392765249
TREE_054,TREE,vst_TREE_2021,2021,tower,800.0,80,80,0.0,True,125.9406328431806
TREE_054,TREE,vst_TREE_2022,2022,tower,800.0,61,61,0.0,True,94.82102045192691
TREE_054,TREE,vst_TREE_2023,2023,tower,800.0,67,67,0.0,True,101.82595809943086
TREE_054,TREE,vst_TREE_2024,2024,tower,800.0,60,60,0.0,True,104.48336360765391
TREE_054,TREE,vst_TREE_2025,2025,tower,800.0,62,62,0.0,True,107.39485982749363
TREE_055,TREE,vst_TREE_2015,2015,tower,800.0,50,50,0.0,True,162.6239947610539
TREE_055,TREE,vst_TREE_2016,2016,tower,800.0,54,53,0.01851851851851849,True,170.244377333346
TREE_055,TREE,vst_TREE_2017,2017,tower,800.0,54,54,0.0,True,171.42042018140842
TREE_055,TREE,vst_TREE_2018,2018,tower,800.0,59,59,0.0,True,162.72392162031355
TREE_056,TREE,vst_TREE_2015,2015,tower,800.0,58,58,0.0,True,167.87834627787288
TREE_056,TREE,vst_TREE_2016,2016,tower,800.0,57,57,0.0,True,174.0683237174111
TREE_056,TREE,vst_TREE_2017,2017,tower,800.0,55,55,0.0,True,172.47060087216624
TREE_056,TREE,vst_TREE_2018,2018,tower,800.0,56,56,0.0,True,163.92299189913197
TREE_056,TREE,vst_TREE_2021,2021,tower,800.0,61,61,0.0,True,179.2895274649361
TREE_056,TREE,vst_TREE_2022,2022,tower,800.0,47,47,0.0,True,133.64083540385477
TREE_056,TREE,vst_TREE_2023,2023,tower,800.0,50,50,0.0,True,139.39890409015646
TREE_056,TREE,vst_TREE_2024,2024,tower,800.0,12,12,0.0,True,27.862771515333282
TREE_056,TREE,vst_TREE_2025,2025,tower,800.0,48,48,0.0,True,139.58682825324212
TREE_057,TREE,vst_TREE_2015,2015,tower,800.0,61,61,0.0,True,98.69186647692275
TREE_057,TREE,vst_TREE_2016,2016,tower,800.0,62,62,0.0,True,89.146748472039
TREE_057,TREE,vst_TREE_2017,2017,tower,800.0,68,68,0.0,True,103.49559368889989
TREE_057,TREE,vst_TREE_2018,2018,tower,800.0,69,69,0.0,True,102.08350447542198
TREE_060,TREE,vst_TREE_2017,2017,distributed,400.0,19,19,0.0,True,60.37637413818816
TREE_060,TREE,vst_TREE_2019,2019,distributed,400.0,23,23,0.0,True,68.02416230677825
TREE_062,TREE,vst_TREE_2023,2023,distributed,400.0,46,46,0.0,True,55.234594064680216
TREE_063,TREE,vst_TREE_2023,2023,distributed,400.0,43,43,0.0,True,48.3917795096899
UKFS_001,UKFS,vst_UKFS_2018,2018,distributed,400.0,22,21,0.045454545454545414,True,172.96565083363032
UKFS_001,UKFS,vst_UKFS_2023,2023,distributed,400.0,27,27,0.0,True,140.69955690863875
UKFS_002,UKFS,vst_UKFS_2018,2018,distributed,400.0,24,24,0.0,True,127.63687094155573
UKFS_002,UKFS,vst_UKFS_2023,2023,distributed,400.0,25,25,0.0,True,134.32664336570187
UKFS_003,UKFS,vst_UKFS_2018,2018,distributed,400.0,35,32,0.08571428571428574,True,45.283772572772214
UKFS_003,UKFS,vst_UKFS_2023,2023,distributed,400.0,50,47,0.06000000000000005,True,68.8834217793441
UKFS_004,UKFS,vst_UKFS_2018,2018,distributed,400.0,20,19,0.050000000000000044,True,109.56140260849286
UKFS_004,UKFS,vst_UKFS_2023,2023,distributed,400.0,18,17,0.05555555555555558,True,143.92839335017885
UKFS_005,UKFS,vst_UKFS_2018,2018,distributed,400.0,51,49,0.039215686274509776,True,312.9877156480782
UKFS_005,UKFS,vst_UKFS_2023,2023,distributed,400.0,30,28,0.06666666666666665,True,321.266979775148
UKFS_006,UKFS,vst_UKFS_2018,2018,distributed,400.0,42,40,0.04761904761904767,True,86.68945980763007
UKFS_006,UKFS,vst_UKFS_2023,2023,distributed,400.0,28,25,0.1071428571428571,False,90.04057577647642
UKFS_007,UKFS,vst_UKFS_2018,2018,distributed,400.0,47,47,0.0,True,453.52651722990834
UKFS_007,UKFS,vst_UKFS_2023,2023,distributed,400.0,59,58,0.016949152542372836,True,513.976616553023
UKFS_008,UKFS,vst_UKFS_2018,2018,distributed,400.0,15,15,0.0,True,327.0367880793614
UKFS_008,UKFS,vst_UKFS_2023,2023,distributed,400.0,16,16,0.0,True,361.1081072275466
UKFS_010,UKFS,vst_UKFS_2018,2018,distributed,400.0,37,36,0.027027027027026973,True,64.63465889136033
UKFS_010,UKFS,vst_UKFS_2023,2023,distributed,400.0,32,31,0.03125,True,99.91601658285823
UKFS_011,UKFS,vst_UKFS_2018,2018,distributed,400.0,18,18,0.0,True,182.42261378101395
UKFS_012,UKFS,vst_UKFS_2018,2018,distributed,400.0,24,23,0.04166666666666663,True,107.29775535758272
UKFS_013,UKFS,vst_UKFS_2018,2018,distributed,400.0,15,12,0.19999999999999996,False,11.866835653043896
UKFS_014,UKFS,vst_UKFS_2018,2018,distributed,400.0,45,45,0.0,True,174.02177744929062
UKFS_015,UKFS,vst_UKFS_2018,2018,distributed,400.0,27,27,0.0,True,166.23356251105105
UKFS_016,UKFS,vst_UKFS_2018,2018,distributed,400.0,21,21,0.0,True,54.46480096864282
UKFS_017,UKFS,vst_UKFS_2018,2018,distributed,400.0,32,31,0.03125,True,34.23445879311011
UKFS_019,UKFS,vst_UKFS_2018,2018,distributed,400.0,33,32,0.030303030303030276,True,129.5747983184967
UKFS_031,UKFS,vst_UKFS_2015,2015,tower,800.0,51,51,0.0,True,130.9790890591558
UKFS_031,UKFS,vst_UKFS_2016,2016,tower,800.0,55,55,0.0,True,147.74061117022947
UKFS_031,UKFS,vst_UKFS_2017,2017,tower,800.0,52,52,0.0,True,151.95926900067536
UKFS_031,UKFS,vst_UKFS_2018,2018,tower,800.0,55,54,0.018181818181818188,True,155.3796192255834
UKFS_031,UKFS,vst_UKFS_2019,2019,tower,800.0,35,34,0.02857142857142858,True,88.31081994459043
UKFS_031,UKFS,vst_UKFS_2020,2020,tower,800.0,67,67,0.0,True,164.83761656228143
UKFS_031,UKFS,vst_UKFS_2021,2021,tower,800.0,93,93,0.0,True,164.70944652648475
UKFS_031,UKFS,vst_UKFS_2022,2022,tower,800.0,74,74,0.0,True,169.20920074767648
UKFS_031,UKFS,vst_UKFS_2023,2023,tower,800.0,84,84,0.0,True,165.98468362509766
UKFS_031,UKFS,vst_UKFS_2024,2024,tower,800.0,37,37,0.0,True,161.5645035791668
UKFS_031,UKFS,vst_UKFS_2025,2025,tower,800.0,37,37,0.0,True,171.11301478667482
UKFS_032,UKFS,vst_UKFS_2015,2015,tower,800.0,78,77,0.012820512820512775,True,117.32950276860545
UKFS_032,UKFS,vst_UKFS_2016,2016,tower,800.0,65,61,0.06153846153846154,True,129.64849055838857
UKFS_032,UKFS,vst_UKFS_2017,2017,tower,800.0,65,63,0.03076923076923077,True,129.73544909396978
UKFS_032,UKFS,vst_UKFS_2018,2018,tower,800.0,66,64,0.030303030303030276,True,181.05987763293493
UKFS_032,UKFS,vst_UKFS_2019,2019,tower,800.0,68,56,0.17647058823529416,False,152.3323297849192
UKFS_032,UKFS,vst_UKFS_2021,2021,tower,800.0,66,52,0.21212121212121215,False,125.59435303763743
UKFS_032,UKFS,vst_UKFS_2022,2022,tower,800.0,30,30,0.0,True,95.87916977946803
UKFS_032,UKFS,vst_UKFS_2023,2023,tower,800.0,39,37,0.05128205128205132,True,96.30169789719565
UKFS_032,UKFS,vst_UKFS_2024,2024,tower,800.0,46,43,0.06521739130434778,True,99.18944810583356
UKFS_032,UKFS,vst_UKFS_2025,2025,tower,800.0,57,52,0.08771929824561409,True,97.27432207779707
UKFS_043,UKFS,vst_UKFS_2015,2015,tower,800.0,32,32,0.0,True,133.34034131868466
UKFS_043,UKFS,vst_UKFS_2016,2016,tower,800.0,33,32,0.030303030303030276,True,121.68926472494779
UKFS_043,UKFS,vst_UKFS_2017,2017,tower,800.0,35,35,0.0,True,174.50034899650112
UKFS_043,UKFS,vst_UKFS_2018,2018,tower,800.0,31,29,0.06451612903225812,True,141.0159014897077
UKFS_043,UKFS,vst_UKFS_2019,2019,tower,800.0,34,30,0.11764705882352944,False,62.2975952445839
UKFS_043,UKFS,vst_UKFS_2020,2020,tower,800.0,46,46,0.0,True,98.7438905293879
UKFS_043,UKFS,vst_UKFS_2021,2021,tower,800.0,53,49,0.07547169811320753,True,158.13044009757115
UKFS_043,UKFS,vst_UKFS_2022,2022,tower,800.0,35,35,0.0,True,163.3837039939185
UKFS_043,UKFS,vst_UKFS_2023,2023,tower,800.0,44,44,0.0,True,154.61460378393522
UKFS_043,UKFS,vst_UKFS_2024,2024,tower,800.0,43,43,0.0,True,173.9219458091869
UKFS_043,UKFS,vst_UKFS_2025,2025,tower,800.0,45,45,0.0,True,172.8352400715113
UKFS_044,UKFS,vst_UKFS_2015,2015,tower,800.0,31,31,0.0,True,253.67683574367706
UKFS_044,UKFS,vst_UKFS_2016,2016,tower,800.0,27,26,0.03703703703703709,True,236.13920128400076
UKFS_044,UKFS,vst_UKFS_2017,2017,tower,800.0,35,34,0.02857142857142858,True,308.6762259873956
UKFS_044,UKFS,vst_UKFS_2018,2018,tower,800.0,32,32,0.0,True,311.8031818442768
UKFS_044,UKFS,vst_UKFS_2019,2019,tower,800.0,35,35,0.0,True,301.7679889057565
UKFS_044,UKFS,vst_UKFS_2021,2021,tower,800.0,33,33,0.0,True,311.09520340233655
UKFS_044,UKFS,vst_UKFS_2022,2022,tower,800.0,24,24,0.0,True,308.1766006256922
UKFS_044,UKFS,vst_UKFS_2023,2023,tower,800.0,25,25,0.0,True,307.0337976690338
UKFS_044,UKFS,vst_UKFS_2024,2024,tower,800.0,25,25,0.0,True,326.0283547472672
UKFS_045,UKFS,vst_UKFS_2015,2015,tower,800.0,37,37,0.0,True,121.99554445518395
UKFS_045,UKFS,vst_UKFS_2016,2016,tower,800.0,57,57,0.0,True,141.7399090262061
UKFS_045,UKFS,vst_UKFS_2017,2017,tower,800.0,54,54,0.0,True,142.8085847941343
UKFS_045,UKFS,vst_UKFS_2018,2018,tower,800.0,48,48,0.0,True,137.34213503728054
UKFS_045,UKFS,vst_UKFS_2019,2019,tower,800.0,59,59,0.0,True,164.00505583942552
UKFS_045,UKFS,vst_UKFS_2021,2021,tower,800.0,38,38,0.0,True,573.1514908872364
UKFS_045,UKFS,vst_UKFS_2022,2022,tower,800.0,37,37,0.0,True,149.8714355037369
UKFS_045,UKFS,vst_UKFS_2023,2023,tower,800.0,44,44,0.0,True,149.95897507672578
UKFS_045,UKFS,vst_UKFS_2024,2024,tower,800.0,50,50,0.0,True,156.5292851468163
UKFS_046,UKFS,vst_UKFS_2015,2015,tower,800.0,42,42,0.0,True,248.21303632923315
UKFS_046,UKFS,vst_UKFS_2016,2016,tower,800.0,28,28,0.0,True,150.57369299578403
UKFS_046,UKFS,vst_UKFS_2017,2017,tower,800.0,31,31,0.0,True,205.65079309213846
UKFS_046,UKFS,vst_UKFS_2018,2018,tower,800.0,34,34,0.0,True,229.6025287550436
UKFS_046,UKFS,vst_UKFS_2021,2021,tower,800.0,18,18,0.0,True,98.90925540765562
UKFS_047,UKFS,vst_UKFS_2015,2015,tower,800.0,38,38,0.0,True,224.9997269667537
UKFS_047,UKFS,vst_UKFS_2016,2016,tower,800.0,38,38,0.0,True,185.38660656508486
UKFS_047,UKFS,vst_UKFS_2017,2017,tower,800.0,39,39,0.0,True,194.10865624126964
UKFS_047,UKFS,vst_UKFS_2018,2018,tower,800.0,41,41,0.0,True,199.6246309646401
UKFS_047,UKFS,vst_UKFS_2021,2021,tower,800.0,37,37,0.0,True,206.60265389505565
UKFS_048,UKFS,vst_UKFS_2015,2015,tower,800.0,37,37,0.0,True,172.9916858943806
UKFS_048,UKFS,vst_UKFS_2016,2016,tower,800.0,37,36,0.027027027027026973,True,165.07460762221424
UKFS_048,UKFS,vst_UKFS_2017,2017,tower,800.0,44,43,0.022727272727272707,True,208.24642267702873
UKFS_048,UKFS,vst_UKFS_2018,2018,tower,800.0,43,43,0.0,True,199.485122669036
UKFS_048,UKFS,vst_UKFS_2021,2021,tower,800.0,36,36,0.0,True,229.65045378707757
UKFS_049,UKFS,vst_UKFS_2015,2015,tower,800.0,45,44,0.022222222222222254,True,168.21550754826356
UKFS_049,UKFS,vst_UKFS_2016,2016,tower,800.0,44,43,0.022727272727272707,True,176.37653594996056
UKFS_049,UKFS,vst_UKFS_2017,2017,tower,800.0,47,46,0.021276595744680882,True,182.61896753162088
UKFS_049,UKFS,vst_UKFS_2018,2018,tower,800.0,54,52,0.03703703703703709,True,194.335900018552
UKFS_049,UKFS,vst_UKFS_2021,2021,tower,800.0,50,48,0.040000000000000036,True,191.38747363589553
UKFS_050,UKFS,vst_UKFS_2015,2015,tower,800.0,26,25,0.038461538461538436,True,81.34011881402301
UKFS_050,UKFS,vst_UKFS_2016,2016,tower,800.0,23,22,0.04347826086956519,True,67.11594666601968
UKFS_050,UKFS,vst_UKFS_2017,2017,tower,800.0,25,24,0.040000000000000036,True,70.53600944123741
UKFS_050,UKFS,vst_UKFS_2018,2018,tower,800.0,25,24,0.040000000000000036,True,71.69579216661081
UKFS_050,UKFS,vst_UKFS_2021,2021,tower,800.0,43,42,0.023255813953488413,True,49.029471057919935
UKFS_051,UKFS,vst_UKFS_2015,2015,tower,800.0,75,19,0.7466666666666666,False,48.0792904029961
UKFS_051,UKFS,vst_UKFS_2016,2016,tower,800.0,74,18,0.7567567567567568,False,42.738785286436034
UKFS_051,UKFS,vst_UKFS_2017,2017,tower,800.0,85,20,0.7647058823529411,False,53.68589468186816
UKFS_051,UKFS,vst_UKFS_2018,2018,tower,800.0,88,20,0.7727272727272727,False,56.843442236845966
UKFS_051,UKFS,vst_UKFS_2021,2021,tower,800.0,87,19,0.7816091954022988,False,68.09926117243533
UKFS_052,UKFS,vst_UKFS_2015,2015,tower,800.0,33,33,0.0,True,154.39611648078812
UKFS_052,UKFS,vst_UKFS_2016,2016,tower,800.0,34,34,0.0,True,155.61998928409832
UKFS_052,UKFS,vst_UKFS_2017,2017,tower,800.0,29,29,0.0,True,130.8762811250142
UKFS_052,UKFS,vst_UKFS_2018,2018,tower,800.0,32,32,0.0,True,152.53715160556777
UKFS_052,UKFS,vst_UKFS_2021,2021,tower,800.0,25,25,0.0,True,129.57706397218553
UKFS_053,UKFS,vst_UKFS_2015,2015,tower,800.0,63,63,0.0,True,148.69756861682544
UKFS_053,UKFS,vst_UKFS_2016,2016,tower,800.0,61,60,0.016393442622950838,True,145.76322081588273
UKFS_053,UKFS,vst_UKFS_2017,2017,tower,800.0,26,26,0.0,True,59.80894474128547
UKFS_053,UKFS,vst_UKFS_2018,2018,tower,800.0,40,39,0.025000000000000022,True,68.29534149912504
UKFS_053,UKFS,vst_UKFS_2021,2021,tower,800.0,47,47,0.0,True,154.42085792575227
UKFS_054,UKFS,vst_UKFS_2015,2015,tower,800.0,52,52,0.0,True,130.98939922434505
UKFS_054,UKFS,vst_UKFS_2016,2016,tower,800.0,75,75,0.0,True,200.70448908202607
UKFS_054,UKFS,vst_UKFS_2017,2017,tower,800.0,27,27,0.0,True,65.85271058031645
UKFS_054,UKFS,vst_UKFS_2018,2018,tower,800.0,50,50,0.0,True,144.58534857787137
UKFS_054,UKFS,vst_UKFS_2021,2021,tower,800.0,53,53,0.0,True,154.07461907946237
UKFS_055,UKFS,vst_UKFS_2015,2015,tower,800.0,49,49,0.0,True,118.54528774227026
UKFS_055,UKFS,vst_UKFS_2016,2016,tower,800.0,53,53,0.0,True,119.64600571260553
UKFS_055,UKFS,vst_UKFS_2017,2017,tower,800.0,58,58,0.0,True,122.51560210864403
UKFS_055,UKFS,vst_UKFS_2018,2018,tower,800.0,59,59,0.0,True,126.5385172630321
UKFS_055,UKFS,vst_UKFS_2021,2021,tower,800.0,46,46,0.0,True,122.39213500417813
UKFS_056,UKFS,vst_UKFS_2015,2015,tower,800.0,19,19,0.0,True,172.0082816386799
UKFS_056,UKFS,vst_UKFS_2016,2016,tower,800.0,16,16,0.0,True,160.56759942519207
UKFS_056,UKFS,vst_UKFS_2017,2017,tower,800.0,17,17,0.0,True,177.40656160384285
UKFS_056,UKFS,vst_UKFS_2018,2018,tower,800.0,18,18,0.0,True,187.20327446757264
UKFS_056,UKFS,vst_UKFS_2021,2021,tower,800.0,20,20,0.0,True,135.22030561060848
UKFS_057,UKFS,vst_UKFS_2015,2015,tower,800.0,59,34,0.423728813559322,False,26.039539327108795
UKFS_057,UKFS,vst_UKFS_2016,2016,tower,800.0,62,34,0.4516129032258065,False,24.74306606580309
UKFS_057,UKFS,vst_UKFS_2017,2017,tower,800.0,64,35,0.453125,False,28.12397882973131
UKFS_057,UKFS,vst_UKFS_2018,2018,tower,800.0,72,42,0.41666666666666663,False,30.253044409910874
UKFS_057,UKFS,vst_UKFS_2021,2021,tower,800.0,70,40,0.4285714285714286,False,77.18517236004382
UKFS_058,UKFS,vst_UKFS_2015,2015,tower,800.0,58,58,0.0,True,100.25776280527569
UKFS_058,UKFS,vst_UKFS_2016,2016,tower,800.0,67,67,0.0,True,115.41465478650983
